:START_ID(Transaction),:END_ID(Terminal),:TYPE
929,T140,AT_TERMINAL
930,T88,AT_TERMINAL
931,T88,AT_TERMINAL
932,T1,AT_TERMINAL
933,T43,AT_TERMINAL
934,T135,AT_TERMINAL
935,T172,AT_TERMINAL
936,T49,AT_TERMINAL
937,T138,AT_TERMINAL
938,T110,AT_TERMINAL
939,T117,AT_TERMINAL
940,T0,AT_TERMINAL
941,T33,AT_TERMINAL
942,T40,AT_TERMINAL
943,T66,AT_TERMINAL
944,T84,AT_TERMINAL
945,T41,AT_TERMINAL
946,T30,AT_TERMINAL
947,T35,AT_TERMINAL
948,T176,AT_TERMINAL
949,T60,AT_TERMINAL
950,T96,AT_TERMINAL
951,T163,AT_TERMINAL
952,T61,AT_TERMINAL
953,T137,AT_TERMINAL
954,T89,AT_TERMINAL
955,T154,AT_TERMINAL
956,T158,AT_TERMINAL
957,T32,AT_TERMINAL
958,T115,AT_TERMINAL
959,T56,AT_TERMINAL
960,T43,AT_TERMINAL
961,T85,AT_TERMINAL
962,T152,AT_TERMINAL
963,T34,AT_TERMINAL
964,T107,AT_TERMINAL
965,T17,AT_TERMINAL
966,T67,AT_TERMINAL
967,T35,AT_TERMINAL
968,T134,AT_TERMINAL
969,T192,AT_TERMINAL
970,T170,AT_TERMINAL
971,T176,AT_TERMINAL
972,T17,AT_TERMINAL
973,T141,AT_TERMINAL
974,T74,AT_TERMINAL
975,T102,AT_TERMINAL
976,T144,AT_TERMINAL
977,T199,AT_TERMINAL
978,T135,AT_TERMINAL
979,T124,AT_TERMINAL
980,T4,AT_TERMINAL
981,T102,AT_TERMINAL
982,T180,AT_TERMINAL
983,T11,AT_TERMINAL
984,T104,AT_TERMINAL
985,T60,AT_TERMINAL
986,T138,AT_TERMINAL
987,T79,AT_TERMINAL
988,T122,AT_TERMINAL
989,T71,AT_TERMINAL
990,T86,AT_TERMINAL
991,T134,AT_TERMINAL
992,T41,AT_TERMINAL
993,T110,AT_TERMINAL
994,T12,AT_TERMINAL
995,T56,AT_TERMINAL
996,T109,AT_TERMINAL
997,T80,AT_TERMINAL
998,T115,AT_TERMINAL
999,T37,AT_TERMINAL
1000,T80,AT_TERMINAL
1001,T176,AT_TERMINAL
1002,T33,AT_TERMINAL
1003,T187,AT_TERMINAL
1004,T156,AT_TERMINAL
1005,T57,AT_TERMINAL
1006,T119,AT_TERMINAL
1007,T0,AT_TERMINAL
1008,T21,AT_TERMINAL
1009,T35,AT_TERMINAL
1010,T153,AT_TERMINAL
1011,T180,AT_TERMINAL
1012,T134,AT_TERMINAL
1013,T137,AT_TERMINAL
1014,T130,AT_TERMINAL
1015,T43,AT_TERMINAL
1016,T183,AT_TERMINAL
1017,T141,AT_TERMINAL
1018,T144,AT_TERMINAL
1019,T192,AT_TERMINAL
1020,T96,AT_TERMINAL
1021,T43,AT_TERMINAL
1022,T83,AT_TERMINAL
1023,T100,AT_TERMINAL
1024,T12,AT_TERMINAL
1025,T113,AT_TERMINAL
1026,T134,AT_TERMINAL
1027,T104,AT_TERMINAL
1028,T85,AT_TERMINAL
1029,T42,AT_TERMINAL
1030,T135,AT_TERMINAL
1031,T4,AT_TERMINAL
1032,T133,AT_TERMINAL
1033,T68,AT_TERMINAL
1034,T35,AT_TERMINAL
1035,T44,AT_TERMINAL
1036,T53,AT_TERMINAL
1037,T186,AT_TERMINAL
1038,T184,AT_TERMINAL
1039,T138,AT_TERMINAL
1040,T14,AT_TERMINAL
1041,T88,AT_TERMINAL
1042,T66,AT_TERMINAL
1043,T94,AT_TERMINAL
1044,T104,AT_TERMINAL
1045,T58,AT_TERMINAL
1046,T80,AT_TERMINAL
1047,T37,AT_TERMINAL
1048,T119,AT_TERMINAL
1049,T134,AT_TERMINAL
1050,T27,AT_TERMINAL
1051,T104,AT_TERMINAL
1052,T35,AT_TERMINAL
1053,T64,AT_TERMINAL
1054,T26,AT_TERMINAL
1055,T132,AT_TERMINAL
1056,T124,AT_TERMINAL
1057,T172,AT_TERMINAL
1058,T168,AT_TERMINAL
1059,T157,AT_TERMINAL
1060,T166,AT_TERMINAL
1061,T24,AT_TERMINAL
1062,T169,AT_TERMINAL
1063,T47,AT_TERMINAL
1064,T99,AT_TERMINAL
1065,T12,AT_TERMINAL
1066,T179,AT_TERMINAL
1067,T163,AT_TERMINAL
1068,T115,AT_TERMINAL
1069,T96,AT_TERMINAL
1070,T34,AT_TERMINAL
1071,T24,AT_TERMINAL
1072,T85,AT_TERMINAL
1073,T19,AT_TERMINAL
1074,T102,AT_TERMINAL
1075,T121,AT_TERMINAL
1076,T161,AT_TERMINAL
1077,T28,AT_TERMINAL
1078,T148,AT_TERMINAL
1079,T89,AT_TERMINAL
1080,T47,AT_TERMINAL
1081,T134,AT_TERMINAL
1082,T163,AT_TERMINAL
1083,T36,AT_TERMINAL
1084,T152,AT_TERMINAL
1085,T148,AT_TERMINAL
1086,T181,AT_TERMINAL
1087,T151,AT_TERMINAL
1088,T68,AT_TERMINAL
1089,T1,AT_TERMINAL
1090,T35,AT_TERMINAL
1091,T163,AT_TERMINAL
1092,T161,AT_TERMINAL
1093,T26,AT_TERMINAL
1094,T179,AT_TERMINAL
1095,T180,AT_TERMINAL
1096,T31,AT_TERMINAL
1097,T37,AT_TERMINAL
1098,T80,AT_TERMINAL
1099,T64,AT_TERMINAL
1100,T33,AT_TERMINAL
1101,T138,AT_TERMINAL
1102,T73,AT_TERMINAL
1103,T178,AT_TERMINAL
1104,T153,AT_TERMINAL
1105,T180,AT_TERMINAL
1106,T192,AT_TERMINAL
1107,T54,AT_TERMINAL
1108,T37,AT_TERMINAL
1109,T122,AT_TERMINAL
1110,T192,AT_TERMINAL
1111,T123,AT_TERMINAL
1112,T20,AT_TERMINAL
1113,T94,AT_TERMINAL
1114,T183,AT_TERMINAL
1115,T157,AT_TERMINAL
1116,T142,AT_TERMINAL
1117,T82,AT_TERMINAL
1118,T192,AT_TERMINAL
1119,T111,AT_TERMINAL
1120,T96,AT_TERMINAL
1121,T154,AT_TERMINAL
1122,T14,AT_TERMINAL
1123,T40,AT_TERMINAL
1124,T121,AT_TERMINAL
1125,T151,AT_TERMINAL
1126,T118,AT_TERMINAL
1127,T107,AT_TERMINAL
1128,T75,AT_TERMINAL
1129,T96,AT_TERMINAL
1130,T120,AT_TERMINAL
1131,T154,AT_TERMINAL
1132,T146,AT_TERMINAL
1133,T54,AT_TERMINAL
1134,T4,AT_TERMINAL
1135,T68,AT_TERMINAL
1136,T19,AT_TERMINAL
1137,T165,AT_TERMINAL
1138,T33,AT_TERMINAL
1139,T128,AT_TERMINAL
1140,T173,AT_TERMINAL
1141,T116,AT_TERMINAL
1142,T135,AT_TERMINAL
1143,T78,AT_TERMINAL
1144,T4,AT_TERMINAL
1145,T166,AT_TERMINAL
1146,T133,AT_TERMINAL
1147,T117,AT_TERMINAL
1148,T184,AT_TERMINAL
1149,T163,AT_TERMINAL
1150,T95,AT_TERMINAL
1151,T17,AT_TERMINAL
1152,T187,AT_TERMINAL
1153,T190,AT_TERMINAL
1154,T33,AT_TERMINAL
1155,T138,AT_TERMINAL
1156,T186,AT_TERMINAL
1157,T41,AT_TERMINAL
1158,T134,AT_TERMINAL
1159,T183,AT_TERMINAL
1160,T73,AT_TERMINAL
1161,T153,AT_TERMINAL
1162,T158,AT_TERMINAL
1163,T193,AT_TERMINAL
1164,T42,AT_TERMINAL
1165,T63,AT_TERMINAL
1166,T177,AT_TERMINAL
1167,T177,AT_TERMINAL
1168,T64,AT_TERMINAL
1169,T163,AT_TERMINAL
1170,T41,AT_TERMINAL
1171,T94,AT_TERMINAL
1172,T24,AT_TERMINAL
1173,T187,AT_TERMINAL
1174,T79,AT_TERMINAL
1175,T45,AT_TERMINAL
1176,T58,AT_TERMINAL
1177,T23,AT_TERMINAL
1178,T178,AT_TERMINAL
1179,T128,AT_TERMINAL
1180,T7,AT_TERMINAL
1181,T54,AT_TERMINAL
1182,T46,AT_TERMINAL
1183,T138,AT_TERMINAL
1184,T119,AT_TERMINAL
1185,T102,AT_TERMINAL
1186,T21,AT_TERMINAL
1187,T153,AT_TERMINAL
1188,T146,AT_TERMINAL
1189,T106,AT_TERMINAL
1190,T120,AT_TERMINAL
1191,T196,AT_TERMINAL
1192,T180,AT_TERMINAL
1193,T134,AT_TERMINAL
1194,T17,AT_TERMINAL
1195,T147,AT_TERMINAL
1196,T117,AT_TERMINAL
1197,T148,AT_TERMINAL
1198,T33,AT_TERMINAL
1199,T97,AT_TERMINAL
1200,T33,AT_TERMINAL
1201,T160,AT_TERMINAL
1202,T148,AT_TERMINAL
1203,T172,AT_TERMINAL
1204,T19,AT_TERMINAL
1205,T191,AT_TERMINAL
1206,T135,AT_TERMINAL
1207,T130,AT_TERMINAL
1208,T16,AT_TERMINAL
1209,T43,AT_TERMINAL
1210,T177,AT_TERMINAL
1211,T134,AT_TERMINAL
1212,T105,AT_TERMINAL
1213,T93,AT_TERMINAL
1214,T105,AT_TERMINAL
1215,T141,AT_TERMINAL
1216,T23,AT_TERMINAL
1217,T92,AT_TERMINAL
1218,T120,AT_TERMINAL
1219,T197,AT_TERMINAL
1220,T142,AT_TERMINAL
1221,T199,AT_TERMINAL
1222,T37,AT_TERMINAL
1223,T52,AT_TERMINAL
1224,T31,AT_TERMINAL
1225,T177,AT_TERMINAL
1226,T35,AT_TERMINAL
1227,T190,AT_TERMINAL
1228,T37,AT_TERMINAL
1229,T178,AT_TERMINAL
1230,T1,AT_TERMINAL
1231,T150,AT_TERMINAL
1232,T122,AT_TERMINAL
1233,T146,AT_TERMINAL
1234,T54,AT_TERMINAL
1235,T187,AT_TERMINAL
1236,T163,AT_TERMINAL
1237,T131,AT_TERMINAL
1238,T89,AT_TERMINAL
1239,T14,AT_TERMINAL
1240,T170,AT_TERMINAL
1241,T33,AT_TERMINAL
1242,T33,AT_TERMINAL
1243,T115,AT_TERMINAL
1244,T40,AT_TERMINAL
1245,T100,AT_TERMINAL
1246,T94,AT_TERMINAL
1247,T107,AT_TERMINAL
1248,T55,AT_TERMINAL
1249,T33,AT_TERMINAL
1250,T76,AT_TERMINAL
1251,T27,AT_TERMINAL
1252,T70,AT_TERMINAL
1253,T150,AT_TERMINAL
1254,T183,AT_TERMINAL
1255,T5,AT_TERMINAL
1256,T124,AT_TERMINAL
1257,T198,AT_TERMINAL
1258,T113,AT_TERMINAL
1259,T9,AT_TERMINAL
1260,T96,AT_TERMINAL
1261,T138,AT_TERMINAL
1262,T197,AT_TERMINAL
1263,T89,AT_TERMINAL
1264,T29,AT_TERMINAL
1265,T102,AT_TERMINAL
1266,T162,AT_TERMINAL
1267,T100,AT_TERMINAL
1268,T3,AT_TERMINAL
1269,T27,AT_TERMINAL
1270,T194,AT_TERMINAL
1271,T144,AT_TERMINAL
1272,T108,AT_TERMINAL
1273,T128,AT_TERMINAL
1274,T177,AT_TERMINAL
1275,T17,AT_TERMINAL
1276,T7,AT_TERMINAL
1277,T172,AT_TERMINAL
1278,T138,AT_TERMINAL
1279,T23,AT_TERMINAL
1280,T6,AT_TERMINAL
1281,T159,AT_TERMINAL
1282,T138,AT_TERMINAL
1283,T117,AT_TERMINAL
1284,T38,AT_TERMINAL
1285,T133,AT_TERMINAL
1286,T46,AT_TERMINAL
1287,T168,AT_TERMINAL
1288,T130,AT_TERMINAL
1289,T89,AT_TERMINAL
1290,T37,AT_TERMINAL
1291,T0,AT_TERMINAL
1292,T2,AT_TERMINAL
1293,T39,AT_TERMINAL
1294,T11,AT_TERMINAL
1295,T27,AT_TERMINAL
1296,T56,AT_TERMINAL
1297,T3,AT_TERMINAL
1298,T187,AT_TERMINAL
1299,T119,AT_TERMINAL
1300,T157,AT_TERMINAL
1301,T128,AT_TERMINAL
1302,T165,AT_TERMINAL
1303,T153,AT_TERMINAL
1304,T163,AT_TERMINAL
1305,T62,AT_TERMINAL
1306,T30,AT_TERMINAL
1307,T72,AT_TERMINAL
1308,T121,AT_TERMINAL
1309,T96,AT_TERMINAL
1310,T195,AT_TERMINAL
1311,T124,AT_TERMINAL
1312,T82,AT_TERMINAL
1313,T17,AT_TERMINAL
1314,T173,AT_TERMINAL
1315,T188,AT_TERMINAL
1316,T4,AT_TERMINAL
1317,T196,AT_TERMINAL
1318,T60,AT_TERMINAL
1319,T28,AT_TERMINAL
1320,T137,AT_TERMINAL
1321,T87,AT_TERMINAL
1322,T20,AT_TERMINAL
1323,T74,AT_TERMINAL
1324,T161,AT_TERMINAL
1325,T43,AT_TERMINAL
1326,T69,AT_TERMINAL
1327,T88,AT_TERMINAL
1328,T134,AT_TERMINAL
1329,T130,AT_TERMINAL
1330,T89,AT_TERMINAL
1331,T0,AT_TERMINAL
1332,T24,AT_TERMINAL
1333,T16,AT_TERMINAL
1334,T96,AT_TERMINAL
1335,T193,AT_TERMINAL
1336,T115,AT_TERMINAL
1337,T152,AT_TERMINAL
1338,T17,AT_TERMINAL
1339,T0,AT_TERMINAL
1340,T40,AT_TERMINAL
1341,T124,AT_TERMINAL
1342,T79,AT_TERMINAL
1343,T6,AT_TERMINAL
1344,T181,AT_TERMINAL
1345,T1,AT_TERMINAL
1346,T23,AT_TERMINAL
1347,T95,AT_TERMINAL
1348,T62,AT_TERMINAL
1349,T35,AT_TERMINAL
1350,T115,AT_TERMINAL
1351,T160,AT_TERMINAL
1352,T104,AT_TERMINAL
1353,T134,AT_TERMINAL
1354,T180,AT_TERMINAL
1355,T25,AT_TERMINAL
1356,T65,AT_TERMINAL
1357,T199,AT_TERMINAL
1358,T135,AT_TERMINAL
1359,T150,AT_TERMINAL
1360,T64,AT_TERMINAL
1361,T46,AT_TERMINAL
1362,T51,AT_TERMINAL
1363,T177,AT_TERMINAL
1364,T45,AT_TERMINAL
1365,T38,AT_TERMINAL
1366,T33,AT_TERMINAL
1367,T11,AT_TERMINAL
1368,T187,AT_TERMINAL
1369,T177,AT_TERMINAL
1370,T39,AT_TERMINAL
1371,T27,AT_TERMINAL
1372,T160,AT_TERMINAL
1373,T42,AT_TERMINAL
1374,T151,AT_TERMINAL
1375,T175,AT_TERMINAL
1376,T58,AT_TERMINAL
1377,T32,AT_TERMINAL
1378,T134,AT_TERMINAL
1379,T170,AT_TERMINAL
1380,T199,AT_TERMINAL
1381,T40,AT_TERMINAL
1382,T172,AT_TERMINAL
1383,T11,AT_TERMINAL
1384,T173,AT_TERMINAL
1385,T138,AT_TERMINAL
1386,T18,AT_TERMINAL
1387,T152,AT_TERMINAL
1388,T130,AT_TERMINAL
1389,T147,AT_TERMINAL
1390,T65,AT_TERMINAL
1391,T154,AT_TERMINAL
1392,T154,AT_TERMINAL
1393,T134,AT_TERMINAL
1394,T114,AT_TERMINAL
1395,T94,AT_TERMINAL
1396,T198,AT_TERMINAL
1397,T102,AT_TERMINAL
1398,T6,AT_TERMINAL
1399,T60,AT_TERMINAL
1400,T94,AT_TERMINAL
1401,T42,AT_TERMINAL
1402,T0,AT_TERMINAL
1403,T55,AT_TERMINAL
1404,T3,AT_TERMINAL
1405,T124,AT_TERMINAL
1406,T115,AT_TERMINAL
1407,T62,AT_TERMINAL
1408,T130,AT_TERMINAL
1409,T62,AT_TERMINAL
1410,T25,AT_TERMINAL
1411,T198,AT_TERMINAL
1412,T90,AT_TERMINAL
1413,T84,AT_TERMINAL
1414,T124,AT_TERMINAL
1415,T17,AT_TERMINAL
1416,T162,AT_TERMINAL
1417,T152,AT_TERMINAL
1418,T54,AT_TERMINAL
1419,T133,AT_TERMINAL
1420,T128,AT_TERMINAL
1421,T138,AT_TERMINAL
1422,T42,AT_TERMINAL
1423,T107,AT_TERMINAL
1424,T119,AT_TERMINAL
1425,T167,AT_TERMINAL
1426,T20,AT_TERMINAL
1427,T170,AT_TERMINAL
1428,T105,AT_TERMINAL
1429,T44,AT_TERMINAL
1430,T33,AT_TERMINAL
1431,T59,AT_TERMINAL
1432,T116,AT_TERMINAL
1433,T113,AT_TERMINAL
1434,T122,AT_TERMINAL
1435,T153,AT_TERMINAL
1436,T42,AT_TERMINAL
1437,T80,AT_TERMINAL
1438,T110,AT_TERMINAL
1439,T47,AT_TERMINAL
1440,T90,AT_TERMINAL
1441,T85,AT_TERMINAL
1442,T17,AT_TERMINAL
1443,T130,AT_TERMINAL
1444,T129,AT_TERMINAL
1445,T26,AT_TERMINAL
1446,T57,AT_TERMINAL
1447,T52,AT_TERMINAL
1448,T40,AT_TERMINAL
1449,T187,AT_TERMINAL
1450,T181,AT_TERMINAL
1451,T144,AT_TERMINAL
1452,T55,AT_TERMINAL
1453,T151,AT_TERMINAL
1454,T141,AT_TERMINAL
1455,T49,AT_TERMINAL
1456,T108,AT_TERMINAL
1457,T180,AT_TERMINAL
1458,T154,AT_TERMINAL
1459,T152,AT_TERMINAL
1460,T154,AT_TERMINAL
1461,T61,AT_TERMINAL
1462,T42,AT_TERMINAL
1463,T96,AT_TERMINAL
1464,T69,AT_TERMINAL
1465,T11,AT_TERMINAL
1466,T133,AT_TERMINAL
1467,T150,AT_TERMINAL
1468,T152,AT_TERMINAL
1469,T110,AT_TERMINAL
1470,T12,AT_TERMINAL
1471,T115,AT_TERMINAL
1472,T187,AT_TERMINAL
1473,T70,AT_TERMINAL
1474,T35,AT_TERMINAL
1475,T138,AT_TERMINAL
1476,T44,AT_TERMINAL
1477,T172,AT_TERMINAL
1478,T68,AT_TERMINAL
1479,T56,AT_TERMINAL
1480,T15,AT_TERMINAL
1481,T180,AT_TERMINAL
1482,T30,AT_TERMINAL
1483,T108,AT_TERMINAL
1484,T43,AT_TERMINAL
1485,T150,AT_TERMINAL
1486,T191,AT_TERMINAL
1487,T86,AT_TERMINAL
1488,T184,AT_TERMINAL
1489,T27,AT_TERMINAL
1490,T42,AT_TERMINAL
1491,T17,AT_TERMINAL
1492,T194,AT_TERMINAL
1493,T95,AT_TERMINAL
1494,T175,AT_TERMINAL
1495,T43,AT_TERMINAL
1496,T38,AT_TERMINAL
1497,T70,AT_TERMINAL
1498,T150,AT_TERMINAL
1499,T33,AT_TERMINAL
1500,T80,AT_TERMINAL
1501,T142,AT_TERMINAL
1502,T68,AT_TERMINAL
1503,T172,AT_TERMINAL
1504,T186,AT_TERMINAL
1505,T6,AT_TERMINAL
1506,T187,AT_TERMINAL
1507,T128,AT_TERMINAL
1508,T172,AT_TERMINAL
1509,T79,AT_TERMINAL
1510,T3,AT_TERMINAL
1511,T3,AT_TERMINAL
1512,T6,AT_TERMINAL
1513,T80,AT_TERMINAL
1514,T133,AT_TERMINAL
1515,T48,AT_TERMINAL
1516,T93,AT_TERMINAL
1517,T141,AT_TERMINAL
1518,T134,AT_TERMINAL
1519,T192,AT_TERMINAL
1520,T37,AT_TERMINAL
1521,T146,AT_TERMINAL
1522,T13,AT_TERMINAL
1523,T23,AT_TERMINAL
1524,T115,AT_TERMINAL
1525,T151,AT_TERMINAL
1526,T80,AT_TERMINAL
1527,T184,AT_TERMINAL
1528,T134,AT_TERMINAL
1529,T153,AT_TERMINAL
1530,T157,AT_TERMINAL
1531,T60,AT_TERMINAL
1532,T172,AT_TERMINAL
1533,T103,AT_TERMINAL
1534,T120,AT_TERMINAL
1535,T134,AT_TERMINAL
1536,T186,AT_TERMINAL
1537,T153,AT_TERMINAL
1538,T31,AT_TERMINAL
1539,T17,AT_TERMINAL
1540,T4,AT_TERMINAL
1541,T41,AT_TERMINAL
1542,T134,AT_TERMINAL
1543,T173,AT_TERMINAL
1544,T36,AT_TERMINAL
1545,T111,AT_TERMINAL
1546,T141,AT_TERMINAL
1547,T187,AT_TERMINAL
1548,T5,AT_TERMINAL
1549,T124,AT_TERMINAL
1550,T186,AT_TERMINAL
1551,T193,AT_TERMINAL
1552,T100,AT_TERMINAL
1553,T54,AT_TERMINAL
1554,T138,AT_TERMINAL
1555,T7,AT_TERMINAL
1556,T77,AT_TERMINAL
1557,T0,AT_TERMINAL
1558,T93,AT_TERMINAL
1559,T10,AT_TERMINAL
1560,T60,AT_TERMINAL
1561,T80,AT_TERMINAL
1562,T175,AT_TERMINAL
1563,T75,AT_TERMINAL
1564,T130,AT_TERMINAL
1565,T144,AT_TERMINAL
1566,T100,AT_TERMINAL
1567,T17,AT_TERMINAL
1568,T192,AT_TERMINAL
1569,T191,AT_TERMINAL
1570,T170,AT_TERMINAL
1571,T1,AT_TERMINAL
1572,T199,AT_TERMINAL
1573,T44,AT_TERMINAL
1574,T85,AT_TERMINAL
1575,T181,AT_TERMINAL
1576,T0,AT_TERMINAL
1577,T193,AT_TERMINAL
1578,T176,AT_TERMINAL
1579,T118,AT_TERMINAL
1580,T136,AT_TERMINAL
1581,T10,AT_TERMINAL
1582,T187,AT_TERMINAL
1583,T89,AT_TERMINAL
1584,T32,AT_TERMINAL
1585,T41,AT_TERMINAL
1586,T153,AT_TERMINAL
1587,T3,AT_TERMINAL
1588,T56,AT_TERMINAL
1589,T184,AT_TERMINAL
1590,T8,AT_TERMINAL
1591,T17,AT_TERMINAL
1592,T139,AT_TERMINAL
1593,T119,AT_TERMINAL
1594,T44,AT_TERMINAL
1595,T16,AT_TERMINAL
1596,T55,AT_TERMINAL
1597,T2,AT_TERMINAL
1598,T193,AT_TERMINAL
1599,T192,AT_TERMINAL
1600,T135,AT_TERMINAL
1601,T62,AT_TERMINAL
1602,T71,AT_TERMINAL
1603,T125,AT_TERMINAL
1604,T117,AT_TERMINAL
1605,T79,AT_TERMINAL
1606,T45,AT_TERMINAL
1607,T159,AT_TERMINAL
1608,T17,AT_TERMINAL
1609,T93,AT_TERMINAL
1610,T79,AT_TERMINAL
1611,T80,AT_TERMINAL
1612,T192,AT_TERMINAL
1613,T148,AT_TERMINAL
1614,T172,AT_TERMINAL
1615,T58,AT_TERMINAL
1616,T79,AT_TERMINAL
1617,T27,AT_TERMINAL
1618,T163,AT_TERMINAL
1619,T120,AT_TERMINAL
1620,T42,AT_TERMINAL
1621,T70,AT_TERMINAL
1622,T173,AT_TERMINAL
1623,T41,AT_TERMINAL
1624,T180,AT_TERMINAL
1625,T91,AT_TERMINAL
1626,T33,AT_TERMINAL
1627,T68,AT_TERMINAL
1628,T108,AT_TERMINAL
1629,T128,AT_TERMINAL
1630,T123,AT_TERMINAL
1631,T59,AT_TERMINAL
1632,T40,AT_TERMINAL
1633,T38,AT_TERMINAL
1634,T66,AT_TERMINAL
1635,T96,AT_TERMINAL
1636,T164,AT_TERMINAL
1637,T156,AT_TERMINAL
1638,T198,AT_TERMINAL
1639,T35,AT_TERMINAL
1640,T154,AT_TERMINAL
1641,T158,AT_TERMINAL
1642,T119,AT_TERMINAL
1643,T175,AT_TERMINAL
1644,T5,AT_TERMINAL
1645,T34,AT_TERMINAL
1646,T138,AT_TERMINAL
1647,T162,AT_TERMINAL
1648,T43,AT_TERMINAL
1649,T142,AT_TERMINAL
1650,T16,AT_TERMINAL
1651,T38,AT_TERMINAL
1652,T138,AT_TERMINAL
1653,T94,AT_TERMINAL
1654,T56,AT_TERMINAL
1655,T137,AT_TERMINAL
1656,T90,AT_TERMINAL
1657,T37,AT_TERMINAL
1658,T56,AT_TERMINAL
1659,T97,AT_TERMINAL
1660,T131,AT_TERMINAL
1661,T112,AT_TERMINAL
1662,T96,AT_TERMINAL
1663,T17,AT_TERMINAL
1664,T17,AT_TERMINAL
1665,T117,AT_TERMINAL
1666,T11,AT_TERMINAL
1667,T170,AT_TERMINAL
1668,T17,AT_TERMINAL
1669,T47,AT_TERMINAL
1670,T39,AT_TERMINAL
1671,T74,AT_TERMINAL
1672,T176,AT_TERMINAL
1673,T3,AT_TERMINAL
1674,T58,AT_TERMINAL
1675,T87,AT_TERMINAL
1676,T198,AT_TERMINAL
1677,T63,AT_TERMINAL
1678,T173,AT_TERMINAL
1679,T146,AT_TERMINAL
1680,T2,AT_TERMINAL
1681,T133,AT_TERMINAL
1682,T120,AT_TERMINAL
1683,T64,AT_TERMINAL
1684,T178,AT_TERMINAL
1685,T85,AT_TERMINAL
1686,T40,AT_TERMINAL
1687,T47,AT_TERMINAL
1688,T105,AT_TERMINAL
1689,T60,AT_TERMINAL
1690,T126,AT_TERMINAL
1691,T48,AT_TERMINAL
1692,T58,AT_TERMINAL
1693,T44,AT_TERMINAL
1694,T183,AT_TERMINAL
1695,T42,AT_TERMINAL
1696,T61,AT_TERMINAL
1697,T13,AT_TERMINAL
1698,T192,AT_TERMINAL
1699,T119,AT_TERMINAL
1700,T88,AT_TERMINAL
1701,T7,AT_TERMINAL
1702,T27,AT_TERMINAL
1703,T190,AT_TERMINAL
1704,T120,AT_TERMINAL
1705,T122,AT_TERMINAL
1706,T79,AT_TERMINAL
1707,T141,AT_TERMINAL
1708,T26,AT_TERMINAL
1709,T189,AT_TERMINAL
1710,T80,AT_TERMINAL
1711,T4,AT_TERMINAL
1712,T42,AT_TERMINAL
1713,T3,AT_TERMINAL
1714,T106,AT_TERMINAL
1715,T97,AT_TERMINAL
1716,T68,AT_TERMINAL
1717,T135,AT_TERMINAL
1718,T21,AT_TERMINAL
1719,T172,AT_TERMINAL
1720,T58,AT_TERMINAL
1721,T11,AT_TERMINAL
1722,T47,AT_TERMINAL
1723,T191,AT_TERMINAL
1724,T41,AT_TERMINAL
1725,T112,AT_TERMINAL
1726,T153,AT_TERMINAL
1727,T137,AT_TERMINAL
1728,T64,AT_TERMINAL
1729,T153,AT_TERMINAL
1730,T99,AT_TERMINAL
1731,T80,AT_TERMINAL
1732,T124,AT_TERMINAL
1733,T180,AT_TERMINAL
1734,T43,AT_TERMINAL
1735,T165,AT_TERMINAL
1736,T40,AT_TERMINAL
1737,T198,AT_TERMINAL
1738,T72,AT_TERMINAL
1739,T75,AT_TERMINAL
1740,T100,AT_TERMINAL
1741,T8,AT_TERMINAL
1742,T40,AT_TERMINAL
1743,T187,AT_TERMINAL
1744,T16,AT_TERMINAL
1745,T8,AT_TERMINAL
1746,T10,AT_TERMINAL
1747,T175,AT_TERMINAL
1748,T68,AT_TERMINAL
1749,T133,AT_TERMINAL
1750,T141,AT_TERMINAL
1751,T73,AT_TERMINAL
1752,T51,AT_TERMINAL
1753,T0,AT_TERMINAL
1754,T17,AT_TERMINAL
1755,T56,AT_TERMINAL
1756,T122,AT_TERMINAL
1757,T199,AT_TERMINAL
1758,T83,AT_TERMINAL
1759,T175,AT_TERMINAL
1760,T58,AT_TERMINAL
1761,T8,AT_TERMINAL
1762,T94,AT_TERMINAL
1763,T69,AT_TERMINAL
1764,T24,AT_TERMINAL
1765,T52,AT_TERMINAL
1766,T67,AT_TERMINAL
1767,T157,AT_TERMINAL
1768,T161,AT_TERMINAL
1769,T16,AT_TERMINAL
1770,T80,AT_TERMINAL
1771,T38,AT_TERMINAL
1772,T138,AT_TERMINAL
1773,T166,AT_TERMINAL
1774,T147,AT_TERMINAL
1775,T163,AT_TERMINAL
1776,T71,AT_TERMINAL
1777,T4,AT_TERMINAL
1778,T96,AT_TERMINAL
1779,T18,AT_TERMINAL
1780,T21,AT_TERMINAL
1781,T31,AT_TERMINAL
1782,T24,AT_TERMINAL
1783,T187,AT_TERMINAL
1784,T82,AT_TERMINAL
1785,T58,AT_TERMINAL
1786,T99,AT_TERMINAL
1787,T156,AT_TERMINAL
1788,T99,AT_TERMINAL
1789,T32,AT_TERMINAL
1790,T51,AT_TERMINAL
1791,T99,AT_TERMINAL
1792,T150,AT_TERMINAL
1793,T93,AT_TERMINAL
1794,T52,AT_TERMINAL
1795,T46,AT_TERMINAL
1796,T124,AT_TERMINAL
1797,T103,AT_TERMINAL
1798,T58,AT_TERMINAL
1799,T175,AT_TERMINAL
1800,T2,AT_TERMINAL
1801,T37,AT_TERMINAL
1802,T107,AT_TERMINAL
1803,T30,AT_TERMINAL
1804,T100,AT_TERMINAL
1805,T76,AT_TERMINAL
